1.0  1.0
1.0  1.0
1.0  1.0
1.0  1.0
1.0  1.0
1.0  1.0
0.999052408095  0.999150269417
0.976569037251  0.984252873062
0.941697575869  0.964660561665
0.905984183371  0.946431524276
0.879068552602  0.932638513784
0.879692951302  0.933468151913
0.910107206199  0.950877814749
0.947713576422  0.971614817018
0.980258956662  0.988679595217
0.997285561932  0.997923012473
0.999718520673  0.999724087008
0.99990536043  0.999898201207
0.999942697328  0.9999367136
0.999963841972  0.99995961621
0.999979709442  0.999977213927
