1.0  1.0
1.0  1.0
1.0  1.0
1.0  1.0
1.0  1.0
1.0  1.0
0.999063342661  0.999156758242
0.976567377025  0.984197858957
0.941698098524  0.964552704665
0.905989285537  0.946252356505
0.879140941228  0.932431902041
0.879877570971  0.933334083995
0.910347739142  0.950827593307
0.948017253405  0.971669355239
0.980526556489  0.988770537354
0.997394384353  0.997990540064
0.999731702811  0.999735655804
0.999907561149  0.999900361203
0.999943620039  0.999937680311
0.999964489784  0.999960326453
0.99998017353  0.999977734641
