1.0  1.0
1.0  1.0
1.0  1.0
1.0  1.0
1.0  1.0
0.999999666384  0.99999966845
0.999069719514  0.999327804992
0.979184263424  0.987728304538
0.945450162763  0.968274676789
0.912597022627  0.950153635971
0.893233455388  0.940699969772
0.903697282742  0.946990838581
0.934623912853  0.964721484953
0.970214703303  0.985436547406
0.994770386428  0.998032100366
0.999737272039  0.999822254393
0.999925609155  0.999927018331
0.999949646769  0.999947036368
0.99996291291  0.999959802107
0.999973544374  0.999970813142
0.999982651493  0.999980646005
